antigen,folder_name,pdb_file,chain
Hs~Ref:NM_003656.3~uORF:IOH21059,../../antigens/alphafold_pdb/,Q14012.pdb,A
Hs~MGC:BC002706.1~uORF:IOH5340,../../antigens/alphafold_pdb/,P21860.pdb,A
Hs~Ref:NM_004811.1~uORF:IOH13601,../../antigens/alphafold_pdb/,O60711.pdb,A
Hs~MGC:NM_181468.1~uORF:IOH3908,../../antigens/alphafold_pdb/,P56537.pdb,A
Hs~Ref:NM_018049.1~uORF:IOH3886,../../antigens/alphafold_pdb/,Q9NW61.pdb,A
Hs~MGC:BC052591.1~uORF:IOH29389,../../antigens/alphafold_pdb/,Q99944.pdb,A
Hs~Ref:NM_015850.2,../../antigens/alphafold_pdb/,P11362.pdb,A
Hs~MGC:BC013992.1,../../antigens/alphafold_pdb/,P27361.pdb,A
Hs~MGC:BC015667.2~uORF:IOH14654,../../antigens/alphafold_pdb/,Q96CT2.pdb,A
Hs~MGC:NM_182615.1~uORF:IOH21533,../../antigens/alphafold_pdb/,A0A0A6YYJ7.pdb,A
Hs~MGC:BC031650.1~uORF:IOH22742,../../antigens/alphafold_pdb/,Q8TEC5.pdb,A
Hs~Ref:NM_032014.1~uORF:IOH13283,../../antigens/alphafold_pdb/,Q96EL2.pdb,A
Hs~MGC:BC014264.2~uORF:IOH14605,../../antigens/alphafold_pdb/,Q9GZP8.pdb,A
Hs~Ref:NM_005038.1~uORF:IOH22406,../../antigens/alphafold_pdb/,Q08752.pdb,A
Hs~Ref:NM_032691.1~uORF:IOH5629,../../antigens/alphafold_pdb/,Q9HD26.pdb,A
Hs~MGC:BC000686.1~uORF:IOH4305,../../antigens/alphafold_pdb/,Q9UM22.pdb,A
Hs~Ref:NM_016497.2~uORF:IOH4360,../../antigens/alphafold_pdb/,Q4U2R6.pdb,A
Hs~Ref:NM_023932.1~uORF:IOH4371,../../antigens/alphafold_pdb/,Q6UY11.pdb,A
Hs~MGC:BC000767.1~uORF:IOH3816,../../antigens/alphafold_pdb/,Q8WY91.pdb,A
Hs~Ref:NM_003085.2~uORF:IOH5707,../../antigens/alphafold_pdb/,Q16143.pdb,A
Hs~MGC:BC002877.2~uORF:IOH5717,../../antigens/alphafold_pdb/,Q53F39.pdb,A
Hs~MGC:BC004341.1~uORF:IOH5560,../../antigens/alphafold_pdb/,Q96ER9.pdb,A
Hs~Ref:NM_001220~CAT:PV4205,../../antigens/alphafold_pdb/,Q13555.pdb,A
Hs~Ref:NM_006609.2~CAT:PV3822,../../antigens/alphafold_pdb/,Q9Y2U5.pdb,A
Hs~MGC:BC012766.1~uORF:IOH13844,../../antigens/alphafold_pdb/,Q969X5.pdb,A
Hs~MGC:BC001861.2~uORF:IOH40580,../../antigens/alphafold_pdb/,Q9BY14.pdb,A
Hs~Ref:NM_177973.1~uORF:IOH22150,../../antigens/alphafold_pdb/,O00204.pdb,A
Hs~Ref:NM_000304.2~uORF:IOH40638,../../antigens/alphafold_pdb/,Q01453.pdb,A
Hs~MGC:BC015803.1~uORF:IOH10126,../../antigens/alphafold_pdb/,P14316.pdb,A
Hs~Ref:NM_004865.2~uORF:IOH10084,../../antigens/alphafold_pdb/,P62380.pdb,A
Hs~MGC:BC009680.1~uORF:IOH9934,../../antigens/alphafold_pdb/,P37837.pdb,A
Hs~Ref:NM_003847.1~uORF:IOH9834,../../antigens/alphafold_pdb/,O75192.pdb,A
Hs~MGC:BC001716.1~uORF:IOH4447,../../antigens/alphafold_pdb/,Q9BPZ3.pdb,A
Hs~Ref:NM_006022.1~uORF:IOH3511,../../antigens/alphafold_pdb/,Q15714.pdb,A
Hs~MGC:BC015155.1~uORF:IOH10623,../../antigens/alphafold_pdb/,Q96Q83.pdb,A
Hs~MGC:BC007639.1~uORF:IOH6968,../../antigens/alphafold_pdb/,Q86TL0.pdb,A
Hs~Ref:NM_002076.2~uORF:IOH11299,../../antigens/alphafold_pdb/,P15586.pdb,A
Hs~Ref:NM_004502.2~uORF:IOH10618,../../antigens/alphafold_pdb/,P09629.pdb,A
Hs~Ref:NM_152676.1~uORF:IOH21595,../../antigens/alphafold_pdb/,Q8NCQ5.pdb,A
Hs~MGC:BC032330.1~uORF:IOH21654,../../antigens/alphafold_pdb/,P49257.pdb,A
Hs~MGC:BC034417.1~uORF:IOH22867,../../antigens/alphafold_pdb/,Q56UN5.pdb,A
Hs~MGC:BC031688.1~uORF:IOH22878,../../antigens/alphafold_pdb/,Q9BXF9.pdb,A
Hs~MGC:BC019883.1~uORF:IOH11101,../../antigens/alphafold_pdb/,Q9UHP7.pdb,A
Hs~MGC:BC021934.1~uORF:IOH27957,../../antigens/alphafold_pdb/,Q9BWN1.pdb,A
Hs~Ref:NM_018480.2~uORF:IOH28698,../../antigens/alphafold_pdb/,Q8IUX1.pdb,A
Hs~Ref:NM_138972.2~uORF:IOH39612,../../antigens/alphafold_pdb/,P56817.pdb,A
Hs~Ref:NM_001823.2~uORF:IOH5211,../../antigens/alphafold_pdb/,P12277.pdb,A
Hs~MGC:BC021289.1~uORF:IOH14614,../../antigens/alphafold_pdb/,P05186.pdb,A
Hs~Ref:NM_006822.1~uORF:IOH1937,../../antigens/alphafold_pdb/,Q12829.pdb,A
Hs~Ref:NM_003382.2~uORF:IOH9624,../../antigens/alphafold_pdb/,P41587.pdb,A
Hs~Ref:NM_003495.2~uORF:IOH12149,../../antigens/alphafold_pdb/,P62805.pdb,A
Hs~Ref:NM_002106.2~uORF:IOH14825,../../antigens/alphafold_pdb/,P0C0S5.pdb,A
Hs~Ref:NM_017765.1~uORF:IOH11892,../../antigens/alphafold_pdb/,Q6ZP29.pdb,A
Hs~MGC:BC028740.1~uORF:IOH11456,../../antigens/alphafold_pdb/,O75886.pdb,A
Hs~Ref:NM_173859.1~uORF:IOH35196,../../antigens/alphafold_pdb/,Q86YQ2.pdb,A
Hs~Ref:NM_182578.1~uORF:IOH35353,../../antigens/alphafold_pdb/,Q8N1Q8.pdb,A
Hs~Ref:NM_004383.1~uORF:IOH29870,../../antigens/alphafold_pdb/,P41240.pdb,A
Hs~Ref:NM_020646.1~uORF:IOH35199,../../antigens/alphafold_pdb/,Q9NQ33.pdb,A
Hs~Ref:NM_003216.1~uORF:IOH27235,../../antigens/alphafold_pdb/,Q10587.pdb,A
Hs~MGC:BC043175.1~uORF:IOH25844,../../antigens/alphafold_pdb/,Q5T5M9.pdb,A
Hs~Ref:NM_000262.1~uORF:IOH4589,../../antigens/alphafold_pdb/,P17050.pdb,A
Hs~MGC:NM_152728.1~uORF:IOH21580,../../antigens/alphafold_pdb/,Q7Z4B0.pdb,A
Hs~MGC:BC029562.1~uORF:IOH21575,../../antigens/alphafold_pdb/,P0C853.pdb,A
Hs~MGC:BC029439.1~uORF:IOH23158,../../antigens/alphafold_pdb/,Q8NCS4.pdb,A
Hs~Ref:NM_002120.2~uORF:IOH6668,../../antigens/alphafold_pdb/,P13765.pdb,A
Hs~MGC:BC007704.1~uORF:IOH6307,../../antigens/alphafold_pdb/,P57105.pdb,A
Hs~Ref:NM_016306.2~uORF:IOH4824,../../antigens/alphafold_pdb/,Q9UBS4.pdb,A
Hs~MGC:BC007546.1~uORF:IOH6804,../../antigens/alphafold_pdb/,P48728.pdb,A
Hs~Ref:NM_020781.2~uORF:IOH45442,../../antigens/alphafold_pdb/,Q8TD17.pdb,A
Hs~Ref:NM_201278.1~uORF:IOH45482,../../antigens/alphafold_pdb/,Q13614.pdb,A
Hs~Ref:NM_182503.1~uORF:IOH45446,../../antigens/alphafold_pdb/,Q7Z6V5.pdb,A
Hs~MGC:BC052600.1~uORF:IOH29370,../../antigens/alphafold_pdb/,Q3SXZ3.pdb,A
Hs~MGC:BC007412.1~uORF:IOH5835,../../antigens/alphafold_pdb/,Q96IL0.pdb,A
Hs~Ref:NM_000773.2~uORF:IOH29616,../../antigens/alphafold_pdb/,P05181.pdb,A
Hs~MGC:BC053898.1~uORF:IOH29029,../../antigens/alphafold_pdb/,P31273.pdb,A
Hs~Ref:NM_016656.1~uORF:IOH29784,../../antigens/alphafold_pdb/,Q5VZM2.pdb,A
Hs~Ref:NM_003224.1~uORF:IOH29617,../../antigens/alphafold_pdb/,Q13795.pdb,A
Hs~Ref:NM_005735.2~uORF:IOH5572,../../antigens/alphafold_pdb/,P42025.pdb,A
Hs~MGC:BC011729.2~uORF:IOH12332,../../antigens/alphafold_pdb/,P49768.pdb,A
Hs~Ref:NM_000864.3~uORF:IOH6478,../../antigens/alphafold_pdb/,P28221.pdb,A
Hs~Ref:NM_003302.1~uORF:IOH5518,../../antigens/alphafold_pdb/,Q15654.pdb,A
Hs~Ref:NM_182513.1~uORF:IOH44731,../../antigens/alphafold_pdb/,Q8NBT2.pdb,A
Hs~Ref:NM_001001683.1~uORF:IOH45938,../../antigens/alphafold_pdb/,Q9P086.pdb,A
Hs~Ref:NM_139249.2~uORF:IOH36785,../../antigens/alphafold_pdb/,Q96DS6.pdb,A
Hs~MGC:BC018732.1~uORF:IOH14058,../../antigens/alphafold_pdb/,Q9UHQ9.pdb,A
Hs~Ref:NM_138787.1~uORF:IOH9947,../../antigens/alphafold_pdb/,Q86VG3.pdb,A
Hs~MGC:BC007654.1~uORF:IOH5936,../../antigens/alphafold_pdb/,Q9GZT8.pdb,A
Hs~Ref:NM_006460.1~uORF:IOH5964,../../antigens/alphafold_pdb/,O94992.pdb,A
Hs~MGC:BC011923.1~uORF:IOH13453,../../antigens/alphafold_pdb/,Q96EV2.pdb,A
Hs~Ref:NM_004105.2~uORF:IOH12494,../../antigens/alphafold_pdb/,Q12805.pdb,A
Hs~Ref:NM_022720.2~uORF:IOH12840,../../antigens/alphafold_pdb/,Q8WYQ5.pdb,A
Hs~Ref:NM_145042.1~uORF:IOH13383,../../antigens/alphafold_pdb/,Q9H853.pdb,A
Hs~Ref:NM_145271.1~uORF:IOH14111,../../antigens/alphafold_pdb/,P0C7X2.pdb,A
Hs~Ref:NM_000200.1~uORF:IOH12986,../../antigens/alphafold_pdb/,P15516.pdb,A
Hs~MGC:BC018028.1~uORF:IOH11035,../../antigens/alphafold_pdb/,Q8N5C7.pdb,A
Hs~Ref:NM_020548.4~uORF:IOH39853,../../antigens/alphafold_pdb/,P07108.pdb,A
Hs~MGC:BC017212.2~uORF:IOH13041,../../antigens/alphafold_pdb/,Q9UIL8.pdb,A
Hs~Ref:NM_145702.1~uORF:IOH40861,../../antigens/alphafold_pdb/,Q96MW7.pdb,A
Hs~Ref:NM_032498.1~uORF:IOH11289,../../antigens/alphafold_pdb/,Q9BQY4.pdb,A
Hs~Ref:NM_052822.1~uORF:IOH12952,../../antigens/alphafold_pdb/,O15126.pdb,A
Hs~Ref:NM_006299.2~uORF:IOH12838,../../antigens/alphafold_pdb/,O15535.pdb,A
Hs~Ref:NM_006984.1~uORF:IOH12270,../../antigens/alphafold_pdb/,P78369.pdb,A
Hs~MGC:BC029167.1~uORF:IOH22650,../../antigens/alphafold_pdb/,Q8N6Q3.pdb,A
Hs~Ref:NM_014364.1~uORF:IOH22295,../../antigens/alphafold_pdb/,O14556.pdb,A
Hs~MGC:BC030592.2~uORF:IOH22341,../../antigens/alphafold_pdb/,P52594.pdb,A
Hs~Ref:NM_004846.1~uORF:IOH6102,../../antigens/alphafold_pdb/,O60573.pdb,A
Hs~Ref:NM_001070.1~uORF:IOH4241,../../antigens/alphafold_pdb/,P23258.pdb,A
Hs~MGC:BC005941.1~uORF:IOH7423,../../antigens/alphafold_pdb/,Q15836.pdb,A
Hs~Ref:NM_005165.1~uORF:IOH3879,../../antigens/alphafold_pdb/,P09972.pdb,A
Hs~MGC:BC033711.1~uORF:IOH21762,../../antigens/alphafold_pdb/,P54252.pdb,A
Hs~Ref:NM_005111.4~uORF:IOH22501,../../antigens/alphafold_pdb/,O95825.pdb,A
Hs~MGC:BC031010.1~uORF:IOH23142,../../antigens/alphafold_pdb/,Q9H7B4.pdb,A
Hs~MGC:BC018049.1~uORF:IOH26801,../../antigens/alphafold_pdb/,P35080.pdb,A
Hs~MGC:BC010876.1~uORF:IOH9862,../../antigens/alphafold_pdb/,Q96FI4.pdb,A
Hs~Ref:NM_031492.1~uORF:IOH5506,../../antigens/alphafold_pdb/,Q9BQ04.pdb,A
Hs~Ref:NM_001302.3~uORF:IOH42947,../../antigens/alphafold_pdb/,O00230.pdb,A
Hs~Ref:NM_170750.1~uORF:IOH41229,../../antigens/alphafold_pdb/,O75832.pdb,A
Hs~Ref:NM_005440.3~uORF:IOH44761,../../antigens/alphafold_pdb/,P52198.pdb,A
Hs~Ref:XM_048235.2~uORF:IOH43018,../../antigens/alphafold_pdb/,O75409.pdb,A
Hs~Ref:NM_178850.1~uORF:IOH35720,../../antigens/alphafold_pdb/,P41235.pdb,A
Hs~Ref:NM_005469.2~uORF:IOH41012,../../antigens/alphafold_pdb/,O14734.pdb,A
Hs~Ref:NM_153752.1~uORF:IOH34931,../../antigens/alphafold_pdb/,P59037.pdb,A
Hs~Ref:NM_172160.1~uORF:IOH35727,../../antigens/alphafold_pdb/,Q14722.pdb,A
Hs~MGC:BC002707.1~uORF:IOH5356,../../antigens/alphafold_pdb/,Q9BUD6.pdb,A
Hs~Ref:NM_016096.1~uORF:IOH10050,../../antigens/alphafold_pdb/,Q9Y5V0.pdb,A
Hs~Ref:NM_003688.1,../../antigens/alphafold_pdb/,O14936.pdb,A
Hs~Ref:NM_018401.1,../../antigens/alphafold_pdb/,Q9NY57.pdb,A
Hs~Ref:NM_020168.3,../../antigens/alphafold_pdb/,Q9NQU5.pdb,A
Hs~Ref:NM_006256.1,../../antigens/alphafold_pdb/,Q16513.pdb,A
Hs~Ref:NM_001204.3,../../antigens/alphafold_pdb/,Q13873.pdb,A
Hs~Ref:NM_001982.1,../../antigens/alphafold_pdb/,P21860.pdb,A
Hs~Ref:NM_001259.2,../../antigens/alphafold_pdb/,Q00534.pdb,A
Hs~MGC:BC029775.1~uORF:IOH22665,../../antigens/alphafold_pdb/,Q8N0U2.pdb,A
Hs~MGC:NM_173625.3~uORF:IOH22664,../../antigens/alphafold_pdb/,Q8N4C9.pdb,A
Hs~Ref:NM_001956.1~uORF:IOH22678,../../antigens/alphafold_pdb/,P20800.pdb,A
Hs~MGC:NM_152315.1~uORF:IOH22681,../../antigens/alphafold_pdb/,Q8N323.pdb,A
Hs~Ref:NM_001218.2~uORF:IOH14010,../../antigens/alphafold_pdb/,O43570.pdb,A
Hs~Ref:NM_017625.1~uORF:IOH12875,../../antigens/alphafold_pdb/,Q8WWA0.pdb,A
Hs~MGC:BC009308.1~uORF:IOH13455,../../antigens/alphafold_pdb/,Q96GQ5.pdb,A
Hs~Ref:NM_024668.1~uORF:IOH5012,../../antigens/alphafold_pdb/,Q8IWZ3.pdb,A
Hs~MGC:BC007097.1~uORF:IOH7468,../../antigens/alphafold_pdb/,P01033.pdb,A
Hs~Ref:NM_002966.1~uORF:IOH14651,../../antigens/alphafold_pdb/,P60903.pdb,A
Hs~MGC:BC005339.1~uORF:IOH7206,../../antigens/alphafold_pdb/,P51580.pdb,A
Hs~Ref:NM_173519.1~uORF:IOH27342,../../antigens/alphafold_pdb/,Q8IUQ0.pdb,A
Hs~MGC:BC045695.1~uORF:IOH25894,../../antigens/alphafold_pdb/,Q6ZNC8.pdb,A
Hs~Ref:NM_000858.2~uORF:IOH6313,../../antigens/alphafold_pdb/,Q16774.pdb,A
Hs~MGC:BC005857.1~uORF:IOH5858,../../antigens/alphafold_pdb/,Q13501.pdb,A
Hs~Ref:NM_002045.1~uORF:IOH6708,../../antigens/alphafold_pdb/,P17677.pdb,A
Hs~MGC:BC005388.1~uORF:IOH7239,../../antigens/alphafold_pdb/,O43929.pdb,A
Hs~Ref:NM_032693.1~uORF:IOH6370,../../antigens/alphafold_pdb/,Q9BSU3.pdb,A
Hs~Ref:NM_024068.1~uORF:IOH6654,../../antigens/alphafold_pdb/,Q9BQ15.pdb,A
Hs~MGC:BC007242.1~uORF:IOH6808,../../antigens/alphafold_pdb/,P43268.pdb,A
Hs~MGC:BC030711.2~uORF:IOH22414,../../antigens/alphafold_pdb/,Q8IW19.pdb,A
Hs~Ref:NM_004170.2~uORF:IOH22455,../../antigens/alphafold_pdb/,P43005.pdb,A
Hs~Ref:NM_144588.2~uORF:IOH22403,../../antigens/alphafold_pdb/,Q5T4F4.pdb,A
Hs~Ref:NM_002793.2~uORF:IOH27925,../../antigens/alphafold_pdb/,P20618.pdb,A
Hs~Ref:NM_006251.4~uORF:IOH27141,../../antigens/alphafold_pdb/,Q13131.pdb,A
Hs~Ref:NM_173561.1~uORF:IOH27333,../../antigens/alphafold_pdb/,Q8IV45.pdb,A
Hs~Ref:NM_152341.2~uORF:IOH21746,../../antigens/alphafold_pdb/,Q8N4S7.pdb,A
Hs~Ref:NM_173468.2~uORF:IOH27138,../../antigens/alphafold_pdb/,Q7L9L4.pdb,A
Hs~MGC:BC040558.1~uORF:IOH27718,../../antigens/alphafold_pdb/,Q8TCX1.pdb,A
Hs~MGC:BC051687.1~uORF:IOH26538,../../antigens/alphafold_pdb/,P57682.pdb,A
Hs~Ref:NM_203425.1~uORF:IOH26973,../../antigens/alphafold_pdb/,Q86X59.pdb,A
Hs~Ref:NM_145109.1~uORF:IOH21715,../../antigens/alphafold_pdb/,P46734.pdb,A
Hs~Ref:NM_014305.1~uORF:IOH21821,../../antigens/alphafold_pdb/,O95455.pdb,A
Hs~MGC:BC009797.1~uORF:IOH13683,../../antigens/alphafold_pdb/,P15976.pdb,A
Hs~MGC:NM_178525.2~uORF:IOH10984,../../antigens/alphafold_pdb/,Q8TC94.pdb,A
Hs~Ref:NM_004783.1~CAT:PV3760,../../antigens/alphafold_pdb/,Q9UL54.pdb,A
Hs~Ref:NM_015148.1~CAT:PV3972,../../antigens/alphafold_pdb/,Q96RG2.pdb,A
Hs~MGC:NM_012224.1~CAT:PV4202,../../antigens/alphafold_pdb/,Q96PY6.pdb,A
Hs~Ref:NM_000215.1~CAT:PV3855,../../antigens/alphafold_pdb/,P52333.pdb,A
Hs~Ref:NM_018679.2~uORF:IOH26898,../../antigens/alphafold_pdb/,Q8WWU5.pdb,A
Hs~Ref:NM_018393.2~uORF:IOH26255,../../antigens/alphafold_pdb/,Q9NUJ3.pdb,A
Hs~MGC:BC015015.1~uORF:IOH10083,../../antigens/alphafold_pdb/,Q6UX01.pdb,A
Hs~Ref:NM_022789.2~uORF:IOH40292,../../antigens/alphafold_pdb/,Q9H293.pdb,A
Hs~Ref:NM_001412.2~uORF:IOH3055,../../antigens/alphafold_pdb/,P47813.pdb,A
Hs~MGC:BC064566.1~uORF:IOH39906,../../antigens/alphafold_pdb/,Q8IX04.pdb,A
Hs~MGC:BC045655.1~uORF:IOH27726,../../antigens/alphafold_pdb/,Q5BJF2.pdb,A
Hs~Ref:NM_145691.3~uORF:IOH23101,../../antigens/alphafold_pdb/,Q8N5M1.pdb,A
Hs~MGC:BC032518.1~uORF:IOH21930,../../antigens/alphafold_pdb/,Q16589.pdb,A
Hs~MGC:BC048251.1~uORF:IOH26606,../../antigens/alphafold_pdb/,Q96GR4.pdb,A
Hs~Ref:NM_052861.1~uORF:IOH21487,../../antigens/alphafold_pdb/,B7ZC32.pdb,A
Hs~MGC:BC018953.1~uORF:IOH13650,../../antigens/alphafold_pdb/,Q92925.pdb,A
Hs~Ref:NM_004102.2~uORF:IOH7163,../../antigens/alphafold_pdb/,P05413.pdb,A
Hs~MGC:BC041787.1~uORF:IOH27976,../../antigens/alphafold_pdb/,P49279.pdb,A
Hs~MGC:BC058886.1~uORF:IOH29125,../../antigens/alphafold_pdb/,Q6PD74.pdb,A
Hs~MGC:BC057838.1~uORF:IOH29209,../../antigens/alphafold_pdb/,Q9UPU9.pdb,A
Hs~MGC:BC021670.1~uORF:IOH27879,../../antigens/alphafold_pdb/,P02792.pdb,A
Hs~Ref:NM_020381.2~uORF:IOH26178,../../antigens/alphafold_pdb/,Q86YH6.pdb,A
Hs~Ref:NM_000137.1~uORF:IOH4075,../../antigens/alphafold_pdb/,P16930.pdb,A
Hs~MGC:BC042625.1~uORF:IOH27415,../../antigens/alphafold_pdb/,Q9Y383.pdb,A
Hs~Ref:NM_016508.2~uORF:IOH21339,../../antigens/alphafold_pdb/,Q8IVW4.pdb,A
Hs~MGC:BC034247.1~uORF:IOH21451,../../antigens/alphafold_pdb/,Q8N4H5.pdb,A
Hs~MGC:BC011392.1~uORF:IOH21419,../../antigens/alphafold_pdb/,O43252.pdb,A
Hs~Ref:NM_005750.2~uORF:IOH34751,../../antigens/alphafold_pdb/,Q99440.pdb,A
Hs~Ref:NM_174939.2~uORF:IOH21601,../../antigens/alphafold_pdb/,Q8NCQ3.pdb,A
Hs~Ref:NM_019021.1~uORF:IOH3368,../../antigens/alphafold_pdb/,Q6IPW1.pdb,A
Hs~Ref:NM_005092.2~uORF:IOH34742,../../antigens/alphafold_pdb/,Q9UNG2.pdb,A
Hs~MGC:NM_172207.1~uORF:IOH22804,../../antigens/alphafold_pdb/,Q8N5S9.pdb,A
Hs~Ref:NM_033252.1~uORF:IOH22325,../../antigens/alphafold_pdb/,Q9NY97.pdb,A
Hs~MGC:BC030155.1~uORF:IOH23095,../../antigens/alphafold_pdb/,O00300.pdb,A
Hs~MGC:BC006376.1~uORF:IOH6481,../../antigens/alphafold_pdb/,O60551.pdb,A
Hs~Ref:NM_021649.3~uORF:IOH43638,../../antigens/alphafold_pdb/,Q86XR7.pdb,A
Hs~Ref:NM_173579.1~uORF:IOH42346,../../antigens/alphafold_pdb/,Q8N7Y1.pdb,A
Hs~Ref:NM_153044.1~uORF:IOH43644,../../antigens/alphafold_pdb/,Q1L6U9.pdb,A
Hs~MGC:BC028295.1~uORF:IOH25815,../../antigens/alphafold_pdb/,P12955.pdb,A
Hs~Ref:NM_018325.1~uORF:IOH45695,../../antigens/alphafold_pdb/,Q96LT7.pdb,A
Hs~MGC:NM_181703.1~uORF:IOH13936,../../antigens/alphafold_pdb/,P36382.pdb,A
Hs~Ref:NM_017523.2~uORF:IOH45706,../../antigens/alphafold_pdb/,Q6GPH4.pdb,A
Hs~MGC:BC038807.1~uORF:IOH25914,../../antigens/alphafold_pdb/,Q96Q40.pdb,A
Hs~MGC:BC034726.1~uORF:IOH25776,../../antigens/alphafold_pdb/,Q5VZM2.pdb,A
Hs~Ref:NM_000286.1~uORF:IOH27257,../../antigens/alphafold_pdb/,O00623.pdb,A
Hs~Ref:NM_000486.2~uORF:IOH27325,../../antigens/alphafold_pdb/,P41181.pdb,A
Hs~MGC:BC028629.1~uORF:IOH11485,../../antigens/alphafold_pdb/,P34903.pdb,A
Hs~MGC:BC011234.1~uORF:IOH10261,../../antigens/alphafold_pdb/,O75940.pdb,A
Hs~MGC:BC013768.1~uORF:IOH11543,../../antigens/alphafold_pdb/,P05166.pdb,A
Hs~Ref:NM_002055.1~uORF:IOH9657,../../antigens/alphafold_pdb/,P14136.pdb,A
Hs~Ref:NM_016576.2~uORF:IOH6998,../../antigens/alphafold_pdb/,Q9P2T1.pdb,A
Hs~Ref:NM_014066.2~uORF:IOH4943,../../antigens/alphafold_pdb/,Q9GZQ3.pdb,A
Hs~MGC:BC050444.1~uORF:IOH26738,../../antigens/alphafold_pdb/,Q13439.pdb,A
Hs~MGC:NM_182553.1~uORF:IOH26395,../../antigens/alphafold_pdb/,Q6PI25.pdb,A
Hs~MGC:XM_372548.1~uORF:IOH28571,../../antigens/alphafold_pdb/,Q8NGB6.pdb,A
Hs~MGC:BC010456.1~uORF:IOH9643,../../antigens/alphafold_pdb/,O95967.pdb,A
Hs~MGC:NM_015014.1~uORF:IOH23193,../../antigens/alphafold_pdb/,P42696.pdb,A
Hs~MGC:BC031268.1~uORF:IOH27504,../../antigens/alphafold_pdb/,Q15583.pdb,A
Hs~MGC:BC013393.2~uORF:IOH13082,../../antigens/alphafold_pdb/,P35611.pdb,A
Hs~MGC:BC009506.1~uORF:IOH12068,../../antigens/alphafold_pdb/,O75663.pdb,A
Hs~Ref:NM_145041.1~uORF:IOH13199,../../antigens/alphafold_pdb/,Q96A25.pdb,A
Hs~Ref:NM_003123.1~uORF:IOH12537,../../antigens/alphafold_pdb/,P16150.pdb,A
Hs~MGC:BC000884.1~uORF:IOH3230,../../antigens/alphafold_pdb/,Q9Y6A9.pdb,A
Hs~MGC:BC000507.1~uORF:IOH3546,../../antigens/alphafold_pdb/,Q13084.pdb,A
Hs~MGC:BC008686.1~uORF:IOH3381,../../antigens/alphafold_pdb/,Q99417.pdb,A
Hs~MGC:BC006999.1~uORF:IOH7367,../../antigens/alphafold_pdb/,Q13907.pdb,A
Hs~Ref:NM_138779.1~uORF:IOH10711,../../antigens/alphafold_pdb/,Q5JUR7.pdb,A
Hs~MGC:NM_015464.1~uORF:IOH7434,../../antigens/alphafold_pdb/,Q6X4U4.pdb,A
Hs~Ref:NM_080743.2~uORF:IOH10836,../../antigens/alphafold_pdb/,Q8WXF0.pdb,A
Hs~Ref:NM_032593.1~uORF:IOH26687,../../antigens/alphafold_pdb/,Q9BX68.pdb,A
Hs~MGC:NM_182556.1~uORF:IOH25901,../../antigens/alphafold_pdb/,Q8N413.pdb,A
Hs~MGC:NM_198498.1~uORF:IOH26293,../../antigens/alphafold_pdb/,Q8IXP5.pdb,A
Hs~MGC:NM_177949.1~uORF:IOH14216,../../antigens/alphafold_pdb/,Q7L311.pdb,A
Hs~Ref:NM_000148.2~uORF:IOH41006,../../antigens/alphafold_pdb/,P19526.pdb,A
Hs~Ref:NM_057157.1~uORF:IOH41398,../../antigens/alphafold_pdb/,O43174.pdb,A
Hs~MGC:BC008417.1~uORF:IOH7579,../../antigens/alphafold_pdb/,Q01628.pdb,A
Hs~MGC:BC000468.1~uORF:IOH3618,../../antigens/alphafold_pdb/,Q13404.pdb,A
Hs~MGC:BC000393.1~uORF:IOH3524,../../antigens/alphafold_pdb/,O15255.pdb,A
Hs~MGC:BC006199.1~uORF:IOH5745,../../antigens/alphafold_pdb/,P28838.pdb,A
Hs~MGC:BC067519.1~uORF:IOH40154,../../antigens/alphafold_pdb/,Q9NZI5.pdb,A
Hs~Ref:NM_206834.1~uORF:IOH40081,../../antigens/alphafold_pdb/,Q7Z4U5.pdb,A
Hs~MGC:BC067755.1~uORF:IOH40120,../../antigens/alphafold_pdb/,Q6PI47.pdb,A
Hs~MGC:BC066938.1~uORF:IOH40083,../../antigens/alphafold_pdb/,Q9NXZ2.pdb,A
Hs~Ref:NM_006303.2~uORF:IOH5395,../../antigens/alphafold_pdb/,Q13155.pdb,A
Hs~Ref:NM_025076.2~uORF:IOH40624,../../antigens/alphafold_pdb/,Q8NBZ7.pdb,A
Hs~Ref:NM_000899.3~uORF:IOH40380,../../antigens/alphafold_pdb/,P21583.pdb,A
Hs~MGC:BC024209.1~uORF:IOH14787,../../antigens/alphafold_pdb/,Q9HC77.pdb,A
Hs~MGC:BC001184.1~uORF:IOH4545,../../antigens/alphafold_pdb/,Q6ZN55.pdb,A
Hs~Ref:NM_001448.2~uORF:IOH25750,../../antigens/alphafold_pdb/,O75487.pdb,A
Hs~MGC:NM_015138.2~uORF:IOH10055,../../antigens/alphafold_pdb/,Q92541.pdb,A
Hs~MGC:BC007610.1~uORF:IOH6911,../../antigens/alphafold_pdb/,Q13435.pdb,A
Hs~Ref:NM_014039.2~uORF:IOH9689,../../antigens/alphafold_pdb/,Q9H0W9.pdb,A
Hs~MGC:BC007289.1~uORF:IOH6909,../../antigens/alphafold_pdb/,Q9BYD9.pdb,A
Hs~MGC:BC009015.1~uORF:IOH3279,../../antigens/alphafold_pdb/,P30740.pdb,A
Hs~MGC:BC013955.2~uORF:IOH29308,../../antigens/alphafold_pdb/,Q8N441.pdb,A
