nodo:ID,:LABEL
XN_7064,PROTEIN2
XN_7065,PROTEIN2
XN_7066,PROTEIN2
XN_7067,PROTEIN2
XN_7068,PROTEIN2
XN_7069,PROTEIN2
XN_7070,PROTEIN2
XN_7071,PROTEIN2
XN_7072,PROTEIN2
XN_7073,PROTEIN2
XN_7074,PROTEIN2
XN_7075,PROTEIN2
XN_7076,PROTEIN2
XN_7077,PROTEIN2
XN_7078,PROTEIN2
XN_7079,PROTEIN2
XN_7080,PROTEIN2
XN_7081,PROTEIN2
XN_7082,PROTEIN2
XN_7083,PROTEIN2
XN_7084,PROTEIN2
XN_7085,PROTEIN2
XN_7086,PROTEIN2
XN_7087,PROTEIN2
XN_7088,PROTEIN2
XN_7089,PROTEIN2
XN_7090,PROTEIN2
XN_7091,PROTEIN2
XN_7092,PROTEIN2
XN_7093,PROTEIN2
XN_7094,PROTEIN2
XN_7095,PROTEIN2
XN_7096,PROTEIN2
XN_7097,PROTEIN2
XN_7098,PROTEIN2
XN_7099,PROTEIN2
XN_7100,PROTEIN2
XN_7101,PROTEIN2
XN_7102,PROTEIN2
XN_7103,PROTEIN2
XN_7104,PROTEIN2
XN_7105,PROTEIN2
XN_7106,PROTEIN2
XN_7107,PROTEIN2
XN_7108,PROTEIN2
XN_7109,PROTEIN2
XN_7110,PROTEIN2
XN_7111,PROTEIN2
XN_7112,PROTEIN2
XN_7113,PROTEIN2
XN_7114,PROTEIN2
XN_7115,PROTEIN2
XN_7116,PROTEIN2
XN_7117,PROTEIN2
XN_7118,PROTEIN2
XN_7119,PROTEIN2
XN_7120,PROTEIN2
XN_7121,PROTEIN2
XN_7122,PROTEIN2
XN_7123,PROTEIN2
XN_7124,PROTEIN2
XN_7125,PROTEIN2
XN_7126,PROTEIN2
XN_7127,PROTEIN2
XN_7128,PROTEIN2
XN_7129,PROTEIN2
XN_7130,PROTEIN2
XN_7131,PROTEIN2
XN_7132,PROTEIN2
XN_7133,PROTEIN2
XN_7134,PROTEIN2
XN_7135,PROTEIN2
XN_7136,PROTEIN2
XN_7137,PROTEIN2
XN_7138,PROTEIN2
XN_7139,PROTEIN2
XN_7140,PROTEIN2
XN_7141,PROTEIN2
XN_7142,PROTEIN2
XN_7143,PROTEIN2
XN_7144,PROTEIN2
XN_7145,PROTEIN2
XN_7146,PROTEIN2
XN_7147,PROTEIN2
XN_7148,PROTEIN2
XN_7149,PROTEIN2
XN_7150,PROTEIN2
XN_7151,PROTEIN2
XN_7152,PROTEIN2
XN_7153,PROTEIN2
XN_7154,PROTEIN2
XN_7155,PROTEIN2
XN_7156,PROTEIN2
XN_7157,PROTEIN2
XN_7158,PROTEIN2
XN_7159,PROTEIN2
XN_7160,PROTEIN2
XN_7161,PROTEIN2
XN_7162,PROTEIN2
XN_7163,PROTEIN2
XN_7164,PROTEIN2
XN_7165,PROTEIN2
XN_7166,PROTEIN2
XN_7167,PROTEIN2
XN_7168,PROTEIN2
XN_7169,PROTEIN2
XN_7170,PROTEIN2
XN_7171,PROTEIN2
XN_7172,PROTEIN2
XN_7173,PROTEIN2
XN_7174,PROTEIN2
XN_7175,PROTEIN2
XN_7176,PROTEIN2
XN_7177,PROTEIN2
XN_7178,PROTEIN2
XN_7179,PROTEIN2
XN_7180,PROTEIN2
XN_7181,PROTEIN2
XN_7182,PROTEIN2
XN_7183,PROTEIN2
XN_7184,PROTEIN2
XN_7185,PROTEIN2
XN_7186,PROTEIN2
XN_7187,PROTEIN2
XN_7188,PROTEIN2
XN_7189,PROTEIN2
XN_7190,PROTEIN2
XN_7191,PROTEIN2
XN_7192,PROTEIN2
XN_7193,PROTEIN2
XN_7194,PROTEIN2
XN_7195,PROTEIN2
XN_7196,PROTEIN2
XN_7197,PROTEIN2
XN_7198,PROTEIN2
XN_7199,PROTEIN2
XN_7200,PROTEIN2
XN_7201,PROTEIN2
XN_7202,PROTEIN2
XN_7203,PROTEIN2
XN_7204,PROTEIN2
XN_7205,PROTEIN2
XN_7206,PROTEIN2
XN_7207,PROTEIN2
XN_7208,PROTEIN2
XN_7209,PROTEIN2
XN_7210,PROTEIN2
XN_7211,PROTEIN2
XN_7212,PROTEIN2
XN_7213,PROTEIN2
XN_7214,PROTEIN2
XN_7215,PROTEIN2
XN_7216,PROTEIN2
XN_7217,PROTEIN2
XN_7218,PROTEIN2
XN_7219,PROTEIN2
XN_7220,PROTEIN2
XN_7221,PROTEIN2
XN_7222,PROTEIN2
XN_7223,PROTEIN2
XN_7224,PROTEIN2
XN_7225,PROTEIN2
XN_7226,PROTEIN2
XN_7227,PROTEIN2
XN_7228,PROTEIN2
XN_7229,PROTEIN2
XN_7230,PROTEIN2
XN_7231,PROTEIN2
XN_7232,PROTEIN2
XN_7233,PROTEIN2
XN_7234,PROTEIN2
XN_7235,PROTEIN2
XN_7236,PROTEIN2
XN_7237,PROTEIN2
XN_7238,PROTEIN2
XN_7239,PROTEIN2
XN_7240,PROTEIN2
XN_7241,PROTEIN2
XN_7242,PROTEIN2
XN_7243,PROTEIN2
XN_7244,PROTEIN2
XN_7245,PROTEIN2
XN_7246,PROTEIN2
XN_7247,PROTEIN2
XN_7248,PROTEIN2
XN_7249,PROTEIN2
XN_7250,PROTEIN2
XN_7251,PROTEIN2
XN_7252,PROTEIN2
XN_7253,PROTEIN2
XN_7254,PROTEIN2
XN_7255,PROTEIN2
XN_7256,PROTEIN2
XN_7257,PROTEIN2
XN_7258,PROTEIN2
XN_7259,PROTEIN2
XN_7260,PROTEIN2
XN_7261,PROTEIN2
XN_7262,PROTEIN2
XN_7263,PROTEIN2
XN_7264,PROTEIN2
XN_7265,PROTEIN2
XN_7266,PROTEIN2
XN_7267,PROTEIN2
XN_7268,PROTEIN2
XN_7269,PROTEIN2
XN_7270,PROTEIN2
XN_7271,PROTEIN2
XN_7272,PROTEIN2
XN_7273,PROTEIN2
XN_7274,PROTEIN2
XN_7275,PROTEIN2
XN_7276,PROTEIN2
XN_7277,PROTEIN2
XN_7278,PROTEIN2
XN_7279,PROTEIN2
XN_7280,PROTEIN2
XN_7281,PROTEIN2
XN_7282,PROTEIN2
XN_7283,PROTEIN2
XN_7284,PROTEIN2
XN_7285,PROTEIN2
XN_7286,PROTEIN2
XN_7287,PROTEIN2
XN_7288,PROTEIN2
XN_7289,PROTEIN2
XN_7290,PROTEIN2
XN_7291,PROTEIN2
XN_7292,PROTEIN2
XN_7293,PROTEIN2
XN_7294,PROTEIN2
XN_7295,PROTEIN2
XN_7296,PROTEIN2
XN_7297,PROTEIN2
XN_7298,PROTEIN2
XN_7299,PROTEIN2
XN_7300,PROTEIN2
XN_7301,PROTEIN2
XN_7302,PROTEIN2
XN_7303,PROTEIN2
XN_7304,PROTEIN2
XN_7305,PROTEIN2
XN_7306,PROTEIN2
XN_7307,PROTEIN2
XN_7308,PROTEIN2
XN_7309,PROTEIN2
XN_7310,PROTEIN2
XN_7311,PROTEIN2
XN_7312,PROTEIN2
XN_7313,PROTEIN2
XN_7314,PROTEIN2
XN_7315,PROTEIN2
XN_7316,PROTEIN2
XN_7317,PROTEIN2
XN_7318,PROTEIN2
XN_7319,PROTEIN2
XN_7320,PROTEIN2
XN_7321,PROTEIN2
XN_7322,PROTEIN2
XN_7323,PROTEIN2
XN_7324,PROTEIN2
XN_7325,PROTEIN2
XN_7326,PROTEIN2
XN_7327,PROTEIN2
XN_7328,PROTEIN2
XN_7329,PROTEIN2
XN_7330,PROTEIN2
XN_7331,PROTEIN2
XN_7332,PROTEIN2
XN_7333,PROTEIN2
XN_7334,PROTEIN2
XN_7335,PROTEIN2
XN_7336,PROTEIN2
XN_7337,PROTEIN2
XN_7338,PROTEIN2
XN_7339,PROTEIN2
XN_7340,PROTEIN2
XN_7341,PROTEIN2
XN_7342,PROTEIN2
XN_7343,PROTEIN2
XN_7344,PROTEIN2
XN_7345,PROTEIN2
XN_7346,PROTEIN2
XN_7347,PROTEIN2
XN_7348,PROTEIN2
XN_7349,PROTEIN2
XN_7350,PROTEIN2
XN_7351,PROTEIN2
XN_7352,PROTEIN2
XN_7353,PROTEIN2
XN_7354,PROTEIN2
XN_7355,PROTEIN2
XN_7356,PROTEIN2
XN_7357,PROTEIN2
XN_7358,PROTEIN2
XN_7359,PROTEIN2
XN_7360,PROTEIN2
XN_7361,PROTEIN2
XN_7362,PROTEIN2
XN_7363,PROTEIN2
XN_7364,PROTEIN2
XN_7365,PROTEIN2
XN_7366,PROTEIN2
XN_7367,PROTEIN2
XN_7368,PROTEIN2
XN_7369,PROTEIN2
XN_7370,PROTEIN2
XN_7371,PROTEIN2
XN_7372,PROTEIN2
XN_7373,PROTEIN2
XN_7374,PROTEIN2
XN_7375,PROTEIN2
XN_7376,PROTEIN2
XN_7377,PROTEIN2
XN_7378,PROTEIN2
XN_7379,PROTEIN2
XN_7380,PROTEIN2
XN_7381,PROTEIN2
XN_7382,PROTEIN2
XN_7383,PROTEIN2
XN_7384,PROTEIN2
XN_7385,PROTEIN2
XN_7386,PROTEIN2
XN_7387,PROTEIN2
XN_7388,PROTEIN2
XN_7389,PROTEIN2
XN_7390,PROTEIN2
XN_7391,PROTEIN2
XN_7392,PROTEIN2
XN_7393,PROTEIN2
XN_7394,PROTEIN2
XN_7395,PROTEIN2
XN_7396,PROTEIN2
XN_7397,PROTEIN2
XN_7398,PROTEIN2
XN_7399,PROTEIN2
XN_7400,PROTEIN2
XN_7401,PROTEIN2
XN_7402,PROTEIN2
XN_7403,PROTEIN2
XN_7404,PROTEIN2
XN_7405,PROTEIN2
XN_7406,PROTEIN2
XN_7407,PROTEIN2
XN_7408,PROTEIN2
XN_7409,PROTEIN2
XN_7410,PROTEIN2
XN_7411,PROTEIN2
XN_7412,PROTEIN2
XN_7413,PROTEIN2
XN_7414,PROTEIN2
XN_7415,PROTEIN2
XN_7416,PROTEIN2
XN_7417,PROTEIN2
XN_7418,PROTEIN2
XN_7419,PROTEIN2
XN_7420,PROTEIN2
XN_7421,PROTEIN2
XN_7422,PROTEIN2
XN_7423,PROTEIN2
XN_7424,PROTEIN2
XN_7425,PROTEIN2
XN_7426,PROTEIN2
XN_7427,PROTEIN2
XN_7428,PROTEIN2
XN_7429,PROTEIN2
XN_7430,PROTEIN2
XN_7431,PROTEIN2
XN_7432,PROTEIN2
XN_7433,PROTEIN2
XN_7434,PROTEIN2
XN_7435,PROTEIN2
XN_7436,PROTEIN2
XN_7437,PROTEIN2
XN_7438,PROTEIN2
XN_7439,PROTEIN2
XN_7440,PROTEIN2
XN_7441,PROTEIN2
XN_7442,PROTEIN2
XN_7443,PROTEIN2
XN_7444,PROTEIN2
XN_7445,PROTEIN2
XN_7446,PROTEIN2
XN_7447,PROTEIN2
XN_7448,PROTEIN2
XN_7449,PROTEIN2
XN_7450,PROTEIN2
XN_7451,PROTEIN2
XN_7452,PROTEIN2
XN_7453,PROTEIN2
XN_7454,PROTEIN2
XN_7455,PROTEIN2
XN_7456,PROTEIN2
XN_7457,PROTEIN2
XN_7458,PROTEIN2
XN_7459,PROTEIN2
XN_7460,PROTEIN2
XN_7461,PROTEIN2
XN_7462,PROTEIN2
XN_7463,PROTEIN2
XN_7464,PROTEIN2
XN_7465,PROTEIN2
XN_7466,PROTEIN2
XN_7467,PROTEIN2
XN_7468,PROTEIN2
XN_7469,PROTEIN2
XN_7470,PROTEIN2
XN_7471,PROTEIN2
XN_7472,PROTEIN2
XN_7473,PROTEIN2
XN_7474,PROTEIN2
XN_7475,PROTEIN2
XN_7476,PROTEIN2
XN_7477,PROTEIN2
XN_7478,PROTEIN2
XN_7479,PROTEIN2
XN_7480,PROTEIN2
XN_7481,PROTEIN2
XN_7482,PROTEIN2
XN_7483,PROTEIN2
XN_7484,PROTEIN2
XN_7485,PROTEIN2
XN_7486,PROTEIN2
XN_7487,PROTEIN2
XN_7488,PROTEIN2
XN_7489,PROTEIN2
XN_7490,PROTEIN2
XN_7491,PROTEIN2
XN_7492,PROTEIN2
XN_7493,PROTEIN2
XN_7494,PROTEIN2
XN_7495,PROTEIN2
XN_7496,PROTEIN2
XN_7497,PROTEIN2
XN_7498,PROTEIN2
XN_7499,PROTEIN2
XN_7500,PROTEIN2
XN_7501,PROTEIN2
XN_7502,PROTEIN2
XN_7503,PROTEIN2
XN_7504,PROTEIN2
XN_7505,PROTEIN2
XN_7506,PROTEIN2
XN_7507,PROTEIN2
XN_7508,PROTEIN2
XN_7509,PROTEIN2
XN_7510,PROTEIN2
XN_7511,PROTEIN2
XN_7512,PROTEIN2
XN_7513,PROTEIN2
XN_7514,PROTEIN2
XN_7515,PROTEIN2
XN_7516,PROTEIN2
XN_7517,PROTEIN2
XN_7518,PROTEIN2
XN_7519,PROTEIN2
XN_7520,PROTEIN2
XN_7521,PROTEIN2
XN_7522,PROTEIN2
XN_7523,PROTEIN2
XN_7524,PROTEIN2
XN_7525,PROTEIN2
XN_7526,PROTEIN2
XN_7527,PROTEIN2
XN_7528,PROTEIN2
XN_7529,PROTEIN2
XN_7530,PROTEIN2
XN_7531,PROTEIN2
XN_7532,PROTEIN2
XN_7533,PROTEIN2
XN_7534,PROTEIN2
XN_7535,PROTEIN2
XN_7536,PROTEIN2
XN_7537,PROTEIN2
XN_7538,PROTEIN2
XN_7539,PROTEIN2
XN_7540,PROTEIN2
XN_7541,PROTEIN2
XN_7542,PROTEIN2
XN_7543,PROTEIN2
XN_7544,PROTEIN2
XN_7545,PROTEIN2
XN_7546,PROTEIN2
XN_7547,PROTEIN2
XN_7548,PROTEIN2
XN_7549,PROTEIN2
XN_7550,PROTEIN2
XN_7551,PROTEIN2
XN_7552,PROTEIN2
XN_7553,PROTEIN2
XN_7554,PROTEIN2
XN_7555,PROTEIN2
XN_7556,PROTEIN2
XN_7557,PROTEIN2
XN_7558,PROTEIN2
XN_7559,PROTEIN2
XN_7560,PROTEIN2
XN_7561,PROTEIN2
XN_7562,PROTEIN2
XN_7563,PROTEIN2
XN_7564,PROTEIN2
XN_7565,PROTEIN2
XN_7566,PROTEIN2
XN_7567,PROTEIN2
XN_7568,PROTEIN2
XN_7569,PROTEIN2
XN_7570,PROTEIN2
XN_7571,PROTEIN2
XN_7572,PROTEIN2
XN_7573,PROTEIN2
XN_7574,PROTEIN2
XN_7575,PROTEIN2
XN_7576,PROTEIN2
XN_7577,PROTEIN2
XN_7578,PROTEIN2
XN_7579,PROTEIN2
XN_7580,PROTEIN2
XN_7581,PROTEIN2
XN_7582,PROTEIN2
XN_7583,PROTEIN2
XN_7584,PROTEIN2
XN_7585,PROTEIN2
XN_7586,PROTEIN2
XN_7587,PROTEIN2
XN_7588,PROTEIN2
XN_7589,PROTEIN2
XN_7590,PROTEIN2
XN_7591,PROTEIN2
XN_7592,PROTEIN2
XN_7593,PROTEIN2
XN_7594,PROTEIN2
XN_7595,PROTEIN2
XN_7596,PROTEIN2
XN_7597,PROTEIN2
XN_7598,PROTEIN2
XN_7599,PROTEIN2
XN_7600,PROTEIN2
XN_7601,PROTEIN2
XN_7602,PROTEIN2
XN_7603,PROTEIN2
XN_7604,PROTEIN2
XN_7605,PROTEIN2
XN_7606,PROTEIN2
XN_7607,PROTEIN2
XN_7608,PROTEIN2
XN_7609,PROTEIN2
XN_7610,PROTEIN2
XN_7611,PROTEIN2
XN_7612,PROTEIN2
XN_7613,PROTEIN2
XN_7614,PROTEIN2
XN_7615,PROTEIN2
XN_7616,PROTEIN2
XN_7617,PROTEIN2
XN_7618,PROTEIN2
XN_7619,PROTEIN2
XN_7620,PROTEIN2
XN_7621,PROTEIN2
XN_7622,PROTEIN2
XN_7623,PROTEIN2
XN_7624,PROTEIN2
XN_7625,PROTEIN2
XN_7626,PROTEIN2
XN_7627,PROTEIN2
XN_7628,PROTEIN2
XN_7629,PROTEIN2
XN_7630,PROTEIN2
XN_7631,PROTEIN2
XN_7632,PROTEIN2
XN_7633,PROTEIN2
XN_7634,PROTEIN2
XN_7635,PROTEIN2
XN_7636,PROTEIN2
XN_7637,PROTEIN2
XN_7638,PROTEIN2
XN_7639,PROTEIN2
XN_7640,PROTEIN2
XN_7641,PROTEIN2
XN_7642,PROTEIN2
XN_7643,PROTEIN2
XN_7644,PROTEIN2
XN_7645,PROTEIN2
XN_7646,PROTEIN2
XN_7647,PROTEIN2
XN_7648,PROTEIN2
XN_7649,PROTEIN2
XN_7650,PROTEIN2
XN_7651,PROTEIN2
XN_7652,PROTEIN2
XN_7653,PROTEIN2
XN_7654,PROTEIN2
XN_7655,PROTEIN2
XN_7656,PROTEIN2
XN_7657,PROTEIN2
XN_7658,PROTEIN2
XN_7659,PROTEIN2
XN_7660,PROTEIN2
XN_7661,PROTEIN2
XN_7662,PROTEIN2
XN_7663,PROTEIN2
XN_7664,PROTEIN2
XN_7665,PROTEIN2
XN_7666,PROTEIN2
XN_7667,PROTEIN2
XN_7668,PROTEIN2
XN_7669,PROTEIN2
XN_7670,PROTEIN2
XN_7671,PROTEIN2
XN_7672,PROTEIN2
XN_7673,PROTEIN2
XN_7674,PROTEIN2
XN_7675,PROTEIN2
XN_7676,PROTEIN2
XN_7677,PROTEIN2
XN_7678,PROTEIN2
XN_7679,PROTEIN2
XN_7680,PROTEIN2
XN_7681,PROTEIN2
XN_7682,PROTEIN2
XN_7683,PROTEIN2
XN_7684,PROTEIN2
XN_7685,PROTEIN2
XN_7686,PROTEIN2
XN_7687,PROTEIN2
XN_7688,PROTEIN2
XN_7689,PROTEIN2
XN_7690,PROTEIN2
XN_7691,PROTEIN2
XN_7692,PROTEIN2
XN_7693,PROTEIN2
XN_7694,PROTEIN2
XN_7695,PROTEIN2
XN_7696,PROTEIN2
XN_7697,PROTEIN2
XN_7698,PROTEIN2
XN_7699,PROTEIN2
XN_7700,PROTEIN2
XN_7701,PROTEIN2
XN_7702,PROTEIN2
XN_7703,PROTEIN2
XN_7704,PROTEIN2
XN_7705,PROTEIN2
XN_7706,PROTEIN2
XN_7707,PROTEIN2
XN_7708,PROTEIN2
XN_7709,PROTEIN2
XN_7710,PROTEIN2
XN_7711,PROTEIN2
XN_7712,PROTEIN2
XN_7713,PROTEIN2
XN_7714,PROTEIN2
XN_7715,PROTEIN2
XN_7716,PROTEIN2
XN_7717,PROTEIN2
XN_7718,PROTEIN2
XN_7719,PROTEIN2
XN_7720,PROTEIN2
XN_7721,PROTEIN2
XN_7722,PROTEIN2
XN_7723,PROTEIN2
XN_7724,PROTEIN2
XN_7725,PROTEIN2
XN_7726,PROTEIN2
XN_7727,PROTEIN2
XN_7728,PROTEIN2
XN_7729,PROTEIN2
XN_7730,PROTEIN2
XN_7731,PROTEIN2
XN_7732,PROTEIN2
XN_7733,PROTEIN2
XN_7734,PROTEIN2
XN_7735,PROTEIN2
XN_7736,PROTEIN2
XN_7737,PROTEIN2
XN_7738,PROTEIN2
XN_7739,PROTEIN2
XN_7740,PROTEIN2
XN_7741,PROTEIN2
XN_7742,PROTEIN2
XN_7743,PROTEIN2
XN_7744,PROTEIN2
XN_7745,PROTEIN2
XN_7746,PROTEIN2
XN_7747,PROTEIN2
XN_7748,PROTEIN2
XN_7749,PROTEIN2
XN_7750,PROTEIN2
XN_7751,PROTEIN2
XN_7752,PROTEIN2
XN_7753,PROTEIN2
XN_7754,PROTEIN2
XN_7755,PROTEIN2
XN_7756,PROTEIN2
XN_7757,PROTEIN2
XN_7758,PROTEIN2
XN_7759,PROTEIN2
XN_7760,PROTEIN2
XN_7761,PROTEIN2
XN_7762,PROTEIN2
XN_7763,PROTEIN2
XN_7764,PROTEIN2
XN_7765,PROTEIN2
XN_7766,PROTEIN2
XN_7767,PROTEIN2
XN_7768,PROTEIN2
XN_7769,PROTEIN2
XN_7770,PROTEIN2
XN_7771,PROTEIN2
XN_7772,PROTEIN2
XN_7773,PROTEIN2
XN_7774,PROTEIN2
XN_7775,PROTEIN2
XN_7776,PROTEIN2
XN_7777,PROTEIN2
XN_7778,PROTEIN2
XN_7779,PROTEIN2
XN_7780,PROTEIN2
XN_7781,PROTEIN2
XN_7782,PROTEIN2
XN_7783,PROTEIN2
XN_7784,PROTEIN2
XN_7785,PROTEIN2
XN_7786,PROTEIN2
XN_7787,PROTEIN2
XN_7788,PROTEIN2
XN_7789,PROTEIN2
XN_7790,PROTEIN2
XN_7791,PROTEIN2
XN_7792,PROTEIN2
XN_7793,PROTEIN2
XN_7794,PROTEIN2
XN_7795,PROTEIN2
XN_7796,PROTEIN2
XN_7797,PROTEIN2
XN_7798,PROTEIN2
XN_7799,PROTEIN2
XN_7800,PROTEIN2
XN_7801,PROTEIN2
XN_7802,PROTEIN2
XN_7803,PROTEIN2
XN_7804,PROTEIN2
XN_7805,PROTEIN2
XN_7806,PROTEIN2
XN_7807,PROTEIN2
XN_7808,PROTEIN2
XN_7809,PROTEIN2
XN_7810,PROTEIN2
XN_7811,PROTEIN2
XN_7812,PROTEIN2
XN_7813,PROTEIN2
XN_7814,PROTEIN2
XN_7815,PROTEIN2
XN_7816,PROTEIN2
XN_7817,PROTEIN2
XN_7818,PROTEIN2
XN_7819,PROTEIN2
XN_7820,PROTEIN2
XN_7821,PROTEIN2
XN_7822,PROTEIN2
XN_7823,PROTEIN2
XN_7824,PROTEIN2
XN_7825,PROTEIN2
XN_7826,PROTEIN2
XN_7827,PROTEIN2
XN_7828,PROTEIN2
XN_7829,PROTEIN2
XN_7830,PROTEIN2
XN_7831,PROTEIN2
XN_7832,PROTEIN2
XN_7833,PROTEIN2
XN_7834,PROTEIN2
XN_7835,PROTEIN2
XN_7836,PROTEIN2
XN_7837,PROTEIN2
XN_7838,PROTEIN2
XN_7839,PROTEIN2
XN_7840,PROTEIN2
XN_7841,PROTEIN2
XN_7842,PROTEIN2
XN_7843,PROTEIN2
XN_7844,PROTEIN2
XN_7845,PROTEIN2
XN_7846,PROTEIN2
XN_7847,PROTEIN2
XN_7848,PROTEIN2
XN_7849,PROTEIN2
XN_7850,PROTEIN2
XN_7851,PROTEIN2
XN_7852,PROTEIN2
XN_7853,PROTEIN2
XN_7854,PROTEIN2
XN_7855,PROTEIN2
XN_7856,PROTEIN2
XN_7857,PROTEIN2
XN_7858,PROTEIN2
XN_7859,PROTEIN2
XN_7860,PROTEIN2
XN_7861,PROTEIN2
XN_7862,PROTEIN2
XN_7863,PROTEIN2
XN_7864,PROTEIN2
XN_7865,PROTEIN2
XN_7866,PROTEIN2
XN_7867,PROTEIN2
XN_7868,PROTEIN2
XN_7869,PROTEIN2
XN_7870,PROTEIN2
XN_7871,PROTEIN2
XN_7872,PROTEIN2
XN_7873,PROTEIN2
XN_7874,PROTEIN2
XN_7875,PROTEIN2
XN_7876,PROTEIN2
XN_7877,PROTEIN2
XN_7878,PROTEIN2
XN_7879,PROTEIN2
XN_7880,PROTEIN2
XN_7881,PROTEIN2
XN_7882,PROTEIN2
XN_7883,PROTEIN2
XN_7884,PROTEIN2
XN_7885,PROTEIN2
XN_7886,PROTEIN2
XN_7887,PROTEIN2
XN_7888,PROTEIN2
XN_7889,PROTEIN2
XN_7890,PROTEIN2
XN_7891,PROTEIN2
XN_7892,PROTEIN2
XN_7893,PROTEIN2
XN_7894,PROTEIN2
XN_7895,PROTEIN2
XN_7896,PROTEIN2
XN_7897,PROTEIN2
XN_7898,PROTEIN2
XN_7899,PROTEIN2
XN_7900,PROTEIN2
XN_7901,PROTEIN2
XN_7902,PROTEIN2
XN_7903,PROTEIN2
XN_7904,PROTEIN2
XN_7905,PROTEIN2
XN_7906,PROTEIN2
XN_7907,PROTEIN2
XN_7908,PROTEIN2
XN_7909,PROTEIN2
XN_7910,PROTEIN2
XN_7911,PROTEIN2
XN_7912,PROTEIN2
XN_7913,PROTEIN2
XN_7914,PROTEIN2
XN_7915,PROTEIN2
XN_7916,PROTEIN2
XN_7917,PROTEIN2
XN_7918,PROTEIN2
XN_7919,PROTEIN2
XN_7920,PROTEIN2
XN_7921,PROTEIN2
XN_7922,PROTEIN2
XN_7923,PROTEIN2
XN_7924,PROTEIN2
XN_7925,PROTEIN2
XN_7926,PROTEIN2
XN_7927,PROTEIN2
XN_7928,PROTEIN2
XN_7929,PROTEIN2
XN_7930,PROTEIN2
XN_7931,PROTEIN2
XN_7932,PROTEIN2
XN_7933,PROTEIN2
XN_7934,PROTEIN2
XN_7935,PROTEIN2
XN_7936,PROTEIN2
XN_7937,PROTEIN2
XN_7938,PROTEIN2
XN_7939,PROTEIN2
XN_7940,PROTEIN2
XN_7941,PROTEIN2
XN_7942,PROTEIN2
XN_7943,PROTEIN2
XN_7944,PROTEIN2
XN_7945,PROTEIN2
XN_7946,PROTEIN2
XN_7947,PROTEIN2
XN_7948,PROTEIN2
XN_7949,PROTEIN2
XN_7950,PROTEIN2
XN_7951,PROTEIN2
XN_7952,PROTEIN2
XN_7953,PROTEIN2
XN_7954,PROTEIN2
XN_7955,PROTEIN2
XN_7956,PROTEIN2
XN_7957,PROTEIN2
XN_7958,PROTEIN2
XN_7959,PROTEIN2
XN_7960,PROTEIN2
XN_7961,PROTEIN2
XN_7962,PROTEIN2
XN_7963,PROTEIN2
XN_7964,PROTEIN2
XN_7965,PROTEIN2
XN_7966,PROTEIN2
XN_7967,PROTEIN2
XN_7968,PROTEIN2
XN_7969,PROTEIN2
XN_7970,PROTEIN2
XN_7971,PROTEIN2
XN_7972,PROTEIN2
XN_7973,PROTEIN2
XN_7974,PROTEIN2
XN_7975,PROTEIN2
XN_7976,PROTEIN2
XN_7977,PROTEIN2
XN_7978,PROTEIN2
XN_7979,PROTEIN2
XN_7980,PROTEIN2
XN_7981,PROTEIN2
XN_7982,PROTEIN2
XN_7983,PROTEIN2
XN_7984,PROTEIN2
XN_7985,PROTEIN2
XN_7986,PROTEIN2
XN_7987,PROTEIN2
XN_7988,PROTEIN2
XN_7989,PROTEIN2
XN_7990,PROTEIN2
XN_7991,PROTEIN2
XN_7992,PROTEIN2
XN_7993,PROTEIN2
XN_7994,PROTEIN2
XN_7995,PROTEIN2
XN_7996,PROTEIN2
XN_7997,PROTEIN2
XN_7998,PROTEIN2
XN_7999,PROTEIN2
XN_8000,PROTEIN2
XN_8001,PROTEIN2
XN_8002,PROTEIN2
XN_8003,PROTEIN2
XN_8004,PROTEIN2
XN_8005,PROTEIN2
XN_8006,PROTEIN2
XN_8007,PROTEIN2
XN_8008,PROTEIN2
XN_8009,PROTEIN2
XN_8010,PROTEIN2
XN_8011,PROTEIN2
XN_8012,PROTEIN2
XN_8013,PROTEIN2
XN_8014,PROTEIN2
XN_8015,PROTEIN2
XN_8016,PROTEIN2
XN_8017,PROTEIN2
XN_8018,PROTEIN2
XN_8019,PROTEIN2
XN_8020,PROTEIN2
XN_8021,PROTEIN2
XN_8022,PROTEIN2
XN_8023,PROTEIN2
XN_8024,PROTEIN2
XN_8025,PROTEIN2
XN_8026,PROTEIN2
XN_8027,PROTEIN2
XN_8028,PROTEIN2
XN_8029,PROTEIN2
XN_8030,PROTEIN2
XN_8031,PROTEIN2
XN_8032,PROTEIN2
XN_8033,PROTEIN2
XN_8034,PROTEIN2
XN_8035,PROTEIN2
XN_8036,PROTEIN2
XN_8037,PROTEIN2
XN_8038,PROTEIN2
XN_8039,PROTEIN2
XN_8040,PROTEIN2
XN_8041,PROTEIN2
XN_8042,PROTEIN2
XN_8043,PROTEIN2
XN_8044,PROTEIN2
XN_8045,PROTEIN2
XN_8046,PROTEIN2
XN_8047,PROTEIN2
XN_8048,PROTEIN2
XN_8049,PROTEIN2
XN_8050,PROTEIN2
XN_8051,PROTEIN2
XN_8052,PROTEIN2
XN_8053,PROTEIN2
XN_8054,PROTEIN2
XN_8055,PROTEIN2
XN_8056,PROTEIN2
XN_8057,PROTEIN2
XN_8058,PROTEIN2
XN_8059,PROTEIN2
XN_8060,PROTEIN2
XN_8061,PROTEIN2
XN_8062,PROTEIN2
