nodo:ID,:LABEL
N_8238,PROTEIN
N_8239,PROTEIN
N_8240,PROTEIN
N_8241,PROTEIN
N_8242,PROTEIN
N_8243,PROTEIN
N_8244,PROTEIN
N_8245,PROTEIN
N_8246,PROTEIN
N_8247,PROTEIN
N_8248,PROTEIN
N_8249,PROTEIN
N_8250,PROTEIN
N_8251,PROTEIN
N_8252,PROTEIN
N_8253,PROTEIN
N_8254,PROTEIN
N_8255,PROTEIN
N_8256,PROTEIN
N_8257,PROTEIN
N_8258,PROTEIN
N_8259,PROTEIN
N_8260,PROTEIN
N_8261,PROTEIN
N_8262,PROTEIN
N_8263,PROTEIN
N_8264,PROTEIN
N_8265,PROTEIN
N_8266,PROTEIN
N_8267,PROTEIN
N_8268,PROTEIN
N_8269,PROTEIN
N_8270,PROTEIN
N_8271,PROTEIN
N_8272,PROTEIN
N_8273,PROTEIN
N_8274,PROTEIN
N_8275,PROTEIN
N_8276,PROTEIN
N_8277,PROTEIN
N_8278,PROTEIN
N_8279,PROTEIN
N_8280,PROTEIN
N_8281,PROTEIN
N_8282,PROTEIN
N_8283,PROTEIN
N_8284,PROTEIN
N_8285,PROTEIN
N_8286,PROTEIN
N_8287,PROTEIN
N_8288,PROTEIN
N_8289,PROTEIN
N_8290,PROTEIN
N_8291,PROTEIN
N_8292,PROTEIN
N_8293,PROTEIN
N_8294,PROTEIN
N_8295,PROTEIN
N_8296,PROTEIN
N_8297,PROTEIN
N_8298,PROTEIN
N_8299,PROTEIN
N_8300,PROTEIN
N_8301,PROTEIN
N_8302,PROTEIN
N_8303,PROTEIN
N_8304,PROTEIN
N_8305,PROTEIN
N_8306,PROTEIN
N_8307,PROTEIN
N_8308,PROTEIN
N_8309,PROTEIN
N_8310,PROTEIN
N_8311,PROTEIN
N_8312,PROTEIN
N_8313,PROTEIN
N_8314,PROTEIN
N_8315,PROTEIN
N_8316,PROTEIN
N_8317,PROTEIN
N_8318,PROTEIN
N_8319,PROTEIN
N_8320,PROTEIN
N_8321,PROTEIN
N_8322,PROTEIN
N_8323,PROTEIN
N_8324,PROTEIN
N_8325,PROTEIN
N_8326,PROTEIN
N_8327,PROTEIN
N_8328,PROTEIN
N_8329,PROTEIN
N_8330,PROTEIN
N_8331,PROTEIN
N_8332,PROTEIN
N_8333,PROTEIN
N_8334,PROTEIN
N_8335,PROTEIN
N_8336,PROTEIN
N_8337,PROTEIN
N_8338,PROTEIN
N_8339,PROTEIN
N_8340,PROTEIN
N_8341,PROTEIN
N_8342,PROTEIN
N_8343,PROTEIN
N_8344,PROTEIN
N_8345,PROTEIN
N_8346,PROTEIN
N_8347,PROTEIN
N_8348,PROTEIN
N_8349,PROTEIN
N_8350,PROTEIN
N_8351,PROTEIN
N_8352,PROTEIN
N_8353,PROTEIN
N_8354,PROTEIN
N_8355,PROTEIN
N_8356,PROTEIN
N_8357,PROTEIN
N_8358,PROTEIN
N_8359,PROTEIN
N_8360,PROTEIN
N_8361,PROTEIN
N_8362,PROTEIN
N_8363,PROTEIN
N_8364,PROTEIN
N_8365,PROTEIN
N_8366,PROTEIN
N_8367,PROTEIN
N_8368,PROTEIN
N_8369,PROTEIN
N_8370,PROTEIN
N_8371,PROTEIN
N_8372,PROTEIN
N_8373,PROTEIN
N_8374,PROTEIN
N_8375,PROTEIN
N_8376,PROTEIN
N_8377,PROTEIN
N_8378,PROTEIN
N_8379,PROTEIN
N_8380,PROTEIN
N_8381,PROTEIN
N_8382,PROTEIN
N_8383,PROTEIN
N_8384,PROTEIN
N_8385,PROTEIN
N_8386,PROTEIN
N_8387,PROTEIN
N_8388,PROTEIN
N_8389,PROTEIN
N_8390,PROTEIN
N_8391,PROTEIN
N_8392,PROTEIN
N_8393,PROTEIN
N_8394,PROTEIN
N_8395,PROTEIN
N_8396,PROTEIN
N_8397,PROTEIN
N_8398,PROTEIN
N_8399,PROTEIN
N_8400,PROTEIN
N_8401,PROTEIN
N_8402,PROTEIN
N_8403,PROTEIN
N_8404,PROTEIN
N_8405,PROTEIN
N_8406,PROTEIN
N_8407,PROTEIN
N_8408,PROTEIN
N_8409,PROTEIN
N_8410,PROTEIN
N_8411,PROTEIN
N_8412,PROTEIN
N_8413,PROTEIN
N_8414,PROTEIN
N_8415,PROTEIN
N_8416,PROTEIN
N_8417,PROTEIN
N_8418,PROTEIN
N_8419,PROTEIN
N_8420,PROTEIN
N_8421,PROTEIN
N_8422,PROTEIN
N_8423,PROTEIN
N_8424,PROTEIN
N_8425,PROTEIN
N_8426,PROTEIN
N_8427,PROTEIN
N_8428,PROTEIN
N_8429,PROTEIN
N_8430,PROTEIN
N_8431,PROTEIN
N_8432,PROTEIN
N_8433,PROTEIN
N_8434,PROTEIN
N_8435,PROTEIN
N_8436,PROTEIN
N_8437,PROTEIN
N_8438,PROTEIN
N_8439,PROTEIN
N_8440,PROTEIN
N_8441,PROTEIN
N_8442,PROTEIN
N_8443,PROTEIN
N_8444,PROTEIN
N_8445,PROTEIN
N_8446,PROTEIN
N_8447,PROTEIN
N_8448,PROTEIN
N_8449,PROTEIN
N_8450,PROTEIN
N_8451,PROTEIN
N_8452,PROTEIN
N_8453,PROTEIN
N_8454,PROTEIN
N_8455,PROTEIN
N_8456,PROTEIN
N_8457,PROTEIN
N_8458,PROTEIN
N_8459,PROTEIN
N_8460,PROTEIN
N_8461,PROTEIN
N_8462,PROTEIN
N_8463,PROTEIN
N_8464,PROTEIN
N_8465,PROTEIN
N_8466,PROTEIN
N_8467,PROTEIN
N_8468,PROTEIN
N_8469,PROTEIN
N_8470,PROTEIN
N_8471,PROTEIN
N_8472,PROTEIN
N_8473,PROTEIN
N_8474,PROTEIN
N_8475,PROTEIN
N_8476,PROTEIN
N_8477,PROTEIN
N_8478,PROTEIN
N_8479,PROTEIN
N_8480,PROTEIN
N_8481,PROTEIN
N_8482,PROTEIN
N_8483,PROTEIN
N_8484,PROTEIN
N_8485,PROTEIN
N_8486,PROTEIN
N_8487,PROTEIN
N_8488,PROTEIN
N_8489,PROTEIN
N_8490,PROTEIN
N_8491,PROTEIN
N_8492,PROTEIN
N_8493,PROTEIN
N_8494,PROTEIN
N_8495,PROTEIN
N_8496,PROTEIN
N_8497,PROTEIN
N_8498,PROTEIN
N_8499,PROTEIN
N_8500,PROTEIN
N_8501,PROTEIN
N_8502,PROTEIN
N_8503,PROTEIN
N_8504,PROTEIN
N_8505,PROTEIN
N_8506,PROTEIN
N_8507,PROTEIN
N_8508,PROTEIN
N_8509,PROTEIN
N_8510,PROTEIN
N_8511,PROTEIN
N_8512,PROTEIN
N_8513,PROTEIN
N_8514,PROTEIN
N_8515,PROTEIN
N_8516,PROTEIN
N_8517,PROTEIN
N_8518,PROTEIN
N_8519,PROTEIN
N_8520,PROTEIN
N_8521,PROTEIN
N_8522,PROTEIN
N_8523,PROTEIN
N_8524,PROTEIN
N_8525,PROTEIN
N_8526,PROTEIN
N_8527,PROTEIN
N_8528,PROTEIN
N_8529,PROTEIN
N_8530,PROTEIN
N_8531,PROTEIN
N_8532,PROTEIN
N_8533,PROTEIN
N_8534,PROTEIN
N_8535,PROTEIN
N_8536,PROTEIN
N_8537,PROTEIN
N_8538,PROTEIN
N_8539,PROTEIN
N_8540,PROTEIN
N_8541,PROTEIN
N_8542,PROTEIN
N_8543,PROTEIN
N_8544,PROTEIN
N_8545,PROTEIN
N_8546,PROTEIN
N_8547,PROTEIN
N_8548,PROTEIN
N_8549,PROTEIN
N_8550,PROTEIN
N_8551,PROTEIN
N_8552,PROTEIN
N_8553,PROTEIN
N_8554,PROTEIN
N_8555,PROTEIN
N_8556,PROTEIN
N_8557,PROTEIN
N_8558,PROTEIN
N_8559,PROTEIN
N_8560,PROTEIN
N_8561,PROTEIN
N_8562,PROTEIN
N_8563,PROTEIN
N_8564,PROTEIN
N_8565,PROTEIN
N_8566,PROTEIN
N_8567,PROTEIN
N_8568,PROTEIN
N_8569,PROTEIN
N_8570,PROTEIN
N_8571,PROTEIN
N_8572,PROTEIN
N_8573,PROTEIN
N_8574,PROTEIN
N_8575,PROTEIN
N_8576,PROTEIN
N_8577,PROTEIN
N_8578,PROTEIN
N_8579,PROTEIN
N_8580,PROTEIN
N_8581,PROTEIN
N_8582,PROTEIN
N_8583,PROTEIN
N_8584,PROTEIN
N_8585,PROTEIN
N_8586,PROTEIN
N_8587,PROTEIN
N_8588,PROTEIN
N_8589,PROTEIN
N_8590,PROTEIN
N_8591,PROTEIN
N_8592,PROTEIN
N_8593,PROTEIN
N_8594,PROTEIN
N_8595,PROTEIN
N_8596,PROTEIN
N_8597,PROTEIN
N_8598,PROTEIN
N_8599,PROTEIN
N_8600,PROTEIN
N_8601,PROTEIN
N_8602,PROTEIN
N_8603,PROTEIN
N_8604,PROTEIN
N_8605,PROTEIN
N_8606,PROTEIN
N_8607,PROTEIN
N_8608,PROTEIN
N_8609,PROTEIN
N_8610,PROTEIN
N_8611,PROTEIN
N_8612,PROTEIN
N_8613,PROTEIN
N_8614,PROTEIN
N_8615,PROTEIN
N_8616,PROTEIN
N_8617,PROTEIN
N_8618,PROTEIN
N_8619,PROTEIN
N_8620,PROTEIN
N_8621,PROTEIN
N_8622,PROTEIN
N_8623,PROTEIN
N_8624,PROTEIN
N_8625,PROTEIN
N_8626,PROTEIN
N_8627,PROTEIN
N_8628,PROTEIN
N_8629,PROTEIN
N_8630,PROTEIN
N_8631,PROTEIN
N_8632,PROTEIN
N_8633,PROTEIN
N_8634,PROTEIN
N_8635,PROTEIN
N_8636,PROTEIN
N_8637,PROTEIN
N_8638,PROTEIN
N_8639,PROTEIN
N_8640,PROTEIN
N_8641,PROTEIN
N_8642,PROTEIN
N_8643,PROTEIN
N_8644,PROTEIN
N_8645,PROTEIN
N_8646,PROTEIN
N_8647,PROTEIN
N_8648,PROTEIN
N_8649,PROTEIN
N_8650,PROTEIN
N_8651,PROTEIN
N_8652,PROTEIN
N_8653,PROTEIN
N_8654,PROTEIN
N_8655,PROTEIN
N_8656,PROTEIN
N_8657,PROTEIN
N_8658,PROTEIN
N_8659,PROTEIN
N_8660,PROTEIN
N_8661,PROTEIN
N_8662,PROTEIN
N_8663,PROTEIN
N_8664,PROTEIN
N_8665,PROTEIN
N_8666,PROTEIN
N_8667,PROTEIN
N_8668,PROTEIN
N_8669,PROTEIN
N_8670,PROTEIN
N_8671,PROTEIN
N_8672,PROTEIN
N_8673,PROTEIN
N_8674,PROTEIN
N_8675,PROTEIN
N_8676,PROTEIN
N_8677,PROTEIN
N_8678,PROTEIN
N_8679,PROTEIN
N_8680,PROTEIN
N_8681,PROTEIN
N_8682,PROTEIN
N_8683,PROTEIN
N_8684,PROTEIN
N_8685,PROTEIN
N_8686,PROTEIN
N_8687,PROTEIN
N_8688,PROTEIN
N_8689,PROTEIN
N_8690,PROTEIN
N_8691,PROTEIN
N_8692,PROTEIN
N_8693,PROTEIN
N_8694,PROTEIN
N_8695,PROTEIN
N_8696,PROTEIN
N_8697,PROTEIN
N_8698,PROTEIN
N_8699,PROTEIN
N_8700,PROTEIN
N_8701,PROTEIN
N_8702,PROTEIN
N_8703,PROTEIN
N_8704,PROTEIN
N_8705,PROTEIN
N_8706,PROTEIN
N_8707,PROTEIN
N_8708,PROTEIN
N_8709,PROTEIN
N_8710,PROTEIN
N_8711,PROTEIN
N_8712,PROTEIN
N_8713,PROTEIN
N_8714,PROTEIN
N_8715,PROTEIN
N_8716,PROTEIN
N_8717,PROTEIN
N_8718,PROTEIN
N_8719,PROTEIN
N_8720,PROTEIN
N_8721,PROTEIN
N_8722,PROTEIN
N_8723,PROTEIN
N_8724,PROTEIN
N_8725,PROTEIN
N_8726,PROTEIN
N_8727,PROTEIN
N_8728,PROTEIN
N_8729,PROTEIN
N_8730,PROTEIN
N_8731,PROTEIN
N_8732,PROTEIN
N_8733,PROTEIN
N_8734,PROTEIN
N_8735,PROTEIN
N_8736,PROTEIN
N_8737,PROTEIN
N_8738,PROTEIN
N_8739,PROTEIN
N_8740,PROTEIN
N_8741,PROTEIN
N_8742,PROTEIN
N_8743,PROTEIN
N_8744,PROTEIN
N_8745,PROTEIN
N_8746,PROTEIN
N_8747,PROTEIN
N_8748,PROTEIN
N_8749,PROTEIN
N_8750,PROTEIN
N_8751,PROTEIN
N_8752,PROTEIN
N_8753,PROTEIN
N_8754,PROTEIN
N_8755,PROTEIN
N_8756,PROTEIN
N_8757,PROTEIN
N_8758,PROTEIN
N_8759,PROTEIN
N_8760,PROTEIN
N_8761,PROTEIN
N_8762,PROTEIN
N_8763,PROTEIN
N_8764,PROTEIN
N_8765,PROTEIN
N_8766,PROTEIN
N_8767,PROTEIN
N_8768,PROTEIN
N_8769,PROTEIN
N_8770,PROTEIN
N_8771,PROTEIN
N_8772,PROTEIN
N_8773,PROTEIN
N_8774,PROTEIN
N_8775,PROTEIN
N_8776,PROTEIN
N_8777,PROTEIN
N_8778,PROTEIN
N_8779,PROTEIN
N_8780,PROTEIN
N_8781,PROTEIN
N_8782,PROTEIN
N_8783,PROTEIN
N_8784,PROTEIN
N_8785,PROTEIN
N_8786,PROTEIN
N_8787,PROTEIN
N_8788,PROTEIN
N_8789,PROTEIN
N_8790,PROTEIN
N_8791,PROTEIN
N_8792,PROTEIN
N_8793,PROTEIN
N_8794,PROTEIN
N_8795,PROTEIN
N_8796,PROTEIN
N_8797,PROTEIN
N_8798,PROTEIN
N_8799,PROTEIN
N_8800,PROTEIN
N_8801,PROTEIN
N_8802,PROTEIN
N_8803,PROTEIN
N_8804,PROTEIN
N_8805,PROTEIN
N_8806,PROTEIN
N_8807,PROTEIN
N_8808,PROTEIN
N_8809,PROTEIN
N_8810,PROTEIN
N_8811,PROTEIN
N_8812,PROTEIN
N_8813,PROTEIN
N_8814,PROTEIN
N_8815,PROTEIN
N_8816,PROTEIN
N_8817,PROTEIN
N_8818,PROTEIN
N_8819,PROTEIN
N_8820,PROTEIN
N_8821,PROTEIN
N_8822,PROTEIN
N_8823,PROTEIN
N_8824,PROTEIN
N_8825,PROTEIN
N_8826,PROTEIN
N_8827,PROTEIN
N_8828,PROTEIN
N_8829,PROTEIN
N_8830,PROTEIN
N_8831,PROTEIN
N_8832,PROTEIN
N_8833,PROTEIN
N_8834,PROTEIN
N_8835,PROTEIN
N_8836,PROTEIN
N_8837,PROTEIN
N_8838,PROTEIN
N_8839,PROTEIN
N_8840,PROTEIN
N_8841,PROTEIN
N_8842,PROTEIN
N_8843,PROTEIN
N_8844,PROTEIN
N_8845,PROTEIN
N_8846,PROTEIN
N_8847,PROTEIN
N_8848,PROTEIN
N_8849,PROTEIN
N_8850,PROTEIN
N_8851,PROTEIN
N_8852,PROTEIN
N_8853,PROTEIN
N_8854,PROTEIN
N_8855,PROTEIN
N_8856,PROTEIN
N_8857,PROTEIN
N_8858,PROTEIN
N_8859,PROTEIN
N_8860,PROTEIN
N_8861,PROTEIN
N_8862,PROTEIN
N_8863,PROTEIN
N_8864,PROTEIN
N_8865,PROTEIN
N_8866,PROTEIN
N_8867,PROTEIN
N_8868,PROTEIN
N_8869,PROTEIN
N_8870,PROTEIN
N_8871,PROTEIN
N_8872,PROTEIN
N_8873,PROTEIN
N_8874,PROTEIN
N_8875,PROTEIN
N_8876,PROTEIN
N_8877,PROTEIN
N_8878,PROTEIN
N_8879,PROTEIN
N_8880,PROTEIN
N_8881,PROTEIN
N_8882,PROTEIN
N_8883,PROTEIN
N_8884,PROTEIN
N_8885,PROTEIN
N_8886,PROTEIN
N_8887,PROTEIN
N_8888,PROTEIN
N_8889,PROTEIN
N_8890,PROTEIN
N_8891,PROTEIN
N_8892,PROTEIN
N_8893,PROTEIN
N_8894,PROTEIN
N_8895,PROTEIN
N_8896,PROTEIN
N_8897,PROTEIN
N_8898,PROTEIN
N_8899,PROTEIN
N_8900,PROTEIN
N_8901,PROTEIN
N_8902,PROTEIN
N_8903,PROTEIN
N_8904,PROTEIN
N_8905,PROTEIN
N_8906,PROTEIN
N_8907,PROTEIN
N_8908,PROTEIN
N_8909,PROTEIN
N_8910,PROTEIN
N_8911,PROTEIN
N_8912,PROTEIN
N_8913,PROTEIN
N_8914,PROTEIN
N_8915,PROTEIN
N_8916,PROTEIN
N_8917,PROTEIN
N_8918,PROTEIN
N_8919,PROTEIN
N_8920,PROTEIN
N_8921,PROTEIN
N_8922,PROTEIN
N_8923,PROTEIN
N_8924,PROTEIN
N_8925,PROTEIN
N_8926,PROTEIN
N_8927,PROTEIN
N_8928,PROTEIN
N_8929,PROTEIN
N_8930,PROTEIN
N_8931,PROTEIN
N_8932,PROTEIN
N_8933,PROTEIN
N_8934,PROTEIN
N_8935,PROTEIN
N_8936,PROTEIN
N_8937,PROTEIN
N_8938,PROTEIN
N_8939,PROTEIN
N_8940,PROTEIN
N_8941,PROTEIN
N_8942,PROTEIN
N_8943,PROTEIN
N_8944,PROTEIN
N_8945,PROTEIN
N_8946,PROTEIN
N_8947,PROTEIN
N_8948,PROTEIN
N_8949,PROTEIN
N_8950,PROTEIN
N_8951,PROTEIN
N_8952,PROTEIN
N_8953,PROTEIN
N_8954,PROTEIN
N_8955,PROTEIN
N_8956,PROTEIN
N_8957,PROTEIN
N_8958,PROTEIN
N_8959,PROTEIN
N_8960,PROTEIN
N_8961,PROTEIN
N_8962,PROTEIN
N_8963,PROTEIN
N_8964,PROTEIN
N_8965,PROTEIN
N_8966,PROTEIN
N_8967,PROTEIN
N_8968,PROTEIN
N_8969,PROTEIN
N_8970,PROTEIN
N_8971,PROTEIN
N_8972,PROTEIN
N_8973,PROTEIN
N_8974,PROTEIN
N_8975,PROTEIN
N_8976,PROTEIN
N_8977,PROTEIN
N_8978,PROTEIN
N_8979,PROTEIN
N_8980,PROTEIN
N_8981,PROTEIN
N_8982,PROTEIN
N_8983,PROTEIN
N_8984,PROTEIN
N_8985,PROTEIN
N_8986,PROTEIN
N_8987,PROTEIN
N_8988,PROTEIN
N_8989,PROTEIN
N_8990,PROTEIN
N_8991,PROTEIN
N_8992,PROTEIN
N_8993,PROTEIN
N_8994,PROTEIN
N_8995,PROTEIN
N_8996,PROTEIN
N_8997,PROTEIN
N_8998,PROTEIN
N_8999,PROTEIN
N_9000,PROTEIN
N_9001,PROTEIN
N_9002,PROTEIN
N_9003,PROTEIN
N_9004,PROTEIN
N_9005,PROTEIN
N_9006,PROTEIN
N_9007,PROTEIN
N_9008,PROTEIN
N_9009,PROTEIN
N_9010,PROTEIN
N_9011,PROTEIN
N_9012,PROTEIN
N_9013,PROTEIN
N_9014,PROTEIN
N_9015,PROTEIN
N_9016,PROTEIN
N_9017,PROTEIN
N_9018,PROTEIN
N_9019,PROTEIN
N_9020,PROTEIN
N_9021,PROTEIN
N_9022,PROTEIN
N_9023,PROTEIN
N_9024,PROTEIN
N_9025,PROTEIN
N_9026,PROTEIN
N_9027,PROTEIN
N_9028,PROTEIN
N_9029,PROTEIN
N_9030,PROTEIN
N_9031,PROTEIN
N_9032,PROTEIN
N_9033,PROTEIN
N_9034,PROTEIN
N_9035,PROTEIN
N_9036,PROTEIN
N_9037,PROTEIN
N_9038,PROTEIN
N_9039,PROTEIN
N_9040,PROTEIN
N_9041,PROTEIN
N_9042,PROTEIN
N_9043,PROTEIN
N_9044,PROTEIN
N_9045,PROTEIN
N_9046,PROTEIN
N_9047,PROTEIN
N_9048,PROTEIN
N_9049,PROTEIN
N_9050,PROTEIN
N_9051,PROTEIN
N_9052,PROTEIN
N_9053,PROTEIN
N_9054,PROTEIN
N_9055,PROTEIN
N_9056,PROTEIN
N_9057,PROTEIN
N_9058,PROTEIN
N_9059,PROTEIN
N_9060,PROTEIN
N_9061,PROTEIN
N_9062,PROTEIN
N_9063,PROTEIN
N_9064,PROTEIN
N_9065,PROTEIN
N_9066,PROTEIN
N_9067,PROTEIN
N_9068,PROTEIN
N_9069,PROTEIN
N_9070,PROTEIN
N_9071,PROTEIN
N_9072,PROTEIN
N_9073,PROTEIN
N_9074,PROTEIN
N_9075,PROTEIN
N_9076,PROTEIN
N_9077,PROTEIN
N_9078,PROTEIN
N_9079,PROTEIN
N_9080,PROTEIN
N_9081,PROTEIN
N_9082,PROTEIN
N_9083,PROTEIN
N_9084,PROTEIN
N_9085,PROTEIN
N_9086,PROTEIN
N_9087,PROTEIN
N_9088,PROTEIN
N_9089,PROTEIN
N_9090,PROTEIN
N_9091,PROTEIN
N_9092,PROTEIN
N_9093,PROTEIN
N_9094,PROTEIN
N_9095,PROTEIN
N_9096,PROTEIN
N_9097,PROTEIN
N_9098,PROTEIN
N_9099,PROTEIN
N_9100,PROTEIN
N_9101,PROTEIN
N_9102,PROTEIN
N_9103,PROTEIN
N_9104,PROTEIN
N_9105,PROTEIN
N_9106,PROTEIN
N_9107,PROTEIN
N_9108,PROTEIN
N_9109,PROTEIN
N_9110,PROTEIN
N_9111,PROTEIN
N_9112,PROTEIN
N_9113,PROTEIN
N_9114,PROTEIN
N_9115,PROTEIN
N_9116,PROTEIN
N_9117,PROTEIN
N_9118,PROTEIN
N_9119,PROTEIN
N_9120,PROTEIN
N_9121,PROTEIN
N_9122,PROTEIN
N_9123,PROTEIN
N_9124,PROTEIN
N_9125,PROTEIN
N_9126,PROTEIN
N_9127,PROTEIN
N_9128,PROTEIN
N_9129,PROTEIN
N_9130,PROTEIN
N_9131,PROTEIN
N_9132,PROTEIN
N_9133,PROTEIN
N_9134,PROTEIN
N_9135,PROTEIN
N_9136,PROTEIN
N_9137,PROTEIN
N_9138,PROTEIN
N_9139,PROTEIN
N_9140,PROTEIN
N_9141,PROTEIN
N_9142,PROTEIN
N_9143,PROTEIN
N_9144,PROTEIN
N_9145,PROTEIN
N_9146,PROTEIN
N_9147,PROTEIN
N_9148,PROTEIN
N_9149,PROTEIN
N_9150,PROTEIN
N_9151,PROTEIN
N_9152,PROTEIN
N_9153,PROTEIN
N_9154,PROTEIN
N_9155,PROTEIN
N_9156,PROTEIN
N_9157,PROTEIN
N_9158,PROTEIN
N_9159,PROTEIN
N_9160,PROTEIN
N_9161,PROTEIN
N_9162,PROTEIN
N_9163,PROTEIN
N_9164,PROTEIN
N_9165,PROTEIN
N_9166,PROTEIN
N_9167,PROTEIN
N_9168,PROTEIN
N_9169,PROTEIN
N_9170,PROTEIN
N_9171,PROTEIN
N_9172,PROTEIN
N_9173,PROTEIN
N_9174,PROTEIN
N_9175,PROTEIN
N_9176,PROTEIN
N_9177,PROTEIN
N_9178,PROTEIN
N_9179,PROTEIN
N_9180,PROTEIN
N_9181,PROTEIN
N_9182,PROTEIN
N_9183,PROTEIN
N_9184,PROTEIN
N_9185,PROTEIN
N_9186,PROTEIN
N_9187,PROTEIN
N_9188,PROTEIN
N_9189,PROTEIN
N_9190,PROTEIN
N_9191,PROTEIN
N_9192,PROTEIN
N_9193,PROTEIN
N_9194,PROTEIN
N_9195,PROTEIN
N_9196,PROTEIN
N_9197,PROTEIN
N_9198,PROTEIN
N_9199,PROTEIN
N_9200,PROTEIN
N_9201,PROTEIN
N_9202,PROTEIN
N_9203,PROTEIN
N_9204,PROTEIN
N_9205,PROTEIN
N_9206,PROTEIN
N_9207,PROTEIN
N_9208,PROTEIN
N_9209,PROTEIN
N_9210,PROTEIN
N_9211,PROTEIN
N_9212,PROTEIN
N_9213,PROTEIN
N_9214,PROTEIN
N_9215,PROTEIN
N_9216,PROTEIN
N_9217,PROTEIN
N_9218,PROTEIN
N_9219,PROTEIN
N_9220,PROTEIN
N_9221,PROTEIN
N_9222,PROTEIN
N_9223,PROTEIN
N_9224,PROTEIN
N_9225,PROTEIN
N_9226,PROTEIN
N_9227,PROTEIN
N_9228,PROTEIN
N_9229,PROTEIN
N_9230,PROTEIN
N_9231,PROTEIN
N_9232,PROTEIN
N_9233,PROTEIN
N_9234,PROTEIN
N_9235,PROTEIN
N_9236,PROTEIN
N_9237,PROTEIN
N_9238,PROTEIN
N_9239,PROTEIN
N_9240,PROTEIN
N_9241,PROTEIN
N_9242,PROTEIN
N_9243,PROTEIN
N_9244,PROTEIN
N_9245,PROTEIN
N_9246,PROTEIN
N_9247,PROTEIN
N_9248,PROTEIN
N_9249,PROTEIN
N_9250,PROTEIN
N_9251,PROTEIN
N_9252,PROTEIN
N_9253,PROTEIN
N_9254,PROTEIN
N_9255,PROTEIN
N_9256,PROTEIN
N_9257,PROTEIN
N_9258,PROTEIN
N_9259,PROTEIN
N_9260,PROTEIN
N_9261,PROTEIN
N_9262,PROTEIN
N_9263,PROTEIN
N_9264,PROTEIN
N_9265,PROTEIN
N_9266,PROTEIN
N_9267,PROTEIN
N_9268,PROTEIN
N_9269,PROTEIN
N_9270,PROTEIN
N_9271,PROTEIN
N_9272,PROTEIN
N_9273,PROTEIN
N_9274,PROTEIN
N_9275,PROTEIN
N_9276,PROTEIN
N_9277,PROTEIN
N_9278,PROTEIN
N_9279,PROTEIN
N_9280,PROTEIN
N_9281,PROTEIN
N_9282,PROTEIN
N_9283,PROTEIN
N_9284,PROTEIN
N_9285,PROTEIN
N_9286,PROTEIN
N_9287,PROTEIN
N_9288,PROTEIN
N_9289,PROTEIN
N_9290,PROTEIN
N_9291,PROTEIN
N_9292,PROTEIN
N_9293,PROTEIN
N_9294,PROTEIN
N_9295,PROTEIN
N_9296,PROTEIN
N_9297,PROTEIN
N_9298,PROTEIN
N_9299,PROTEIN
N_9300,PROTEIN
N_9301,PROTEIN
N_9302,PROTEIN
N_9303,PROTEIN
N_9304,PROTEIN
N_9305,PROTEIN
N_9306,PROTEIN
N_9307,PROTEIN
N_9308,PROTEIN
N_9309,PROTEIN
N_9310,PROTEIN
N_9311,PROTEIN
N_9312,PROTEIN
N_9313,PROTEIN
N_9314,PROTEIN
N_9315,PROTEIN
N_9316,PROTEIN
N_9317,PROTEIN
N_9318,PROTEIN
N_9319,PROTEIN
N_9320,PROTEIN
N_9321,PROTEIN
N_9322,PROTEIN
N_9323,PROTEIN
N_9324,PROTEIN
N_9325,PROTEIN
N_9326,PROTEIN
N_9327,PROTEIN
N_9328,PROTEIN
N_9329,PROTEIN
N_9330,PROTEIN
N_9331,PROTEIN
N_9332,PROTEIN
N_9333,PROTEIN
N_9334,PROTEIN
N_9335,PROTEIN
N_9336,PROTEIN
N_9337,PROTEIN
N_9338,PROTEIN
N_9339,PROTEIN
N_9340,PROTEIN
N_9341,PROTEIN
N_9342,PROTEIN
N_9343,PROTEIN
N_9344,PROTEIN
N_9345,PROTEIN
N_9346,PROTEIN
N_9347,PROTEIN
N_9348,PROTEIN
N_9349,PROTEIN
N_9350,PROTEIN
N_9351,PROTEIN
N_9352,PROTEIN
N_9353,PROTEIN
N_9354,PROTEIN
N_9355,PROTEIN
N_9356,PROTEIN
N_9357,PROTEIN
N_9358,PROTEIN
N_9359,PROTEIN
N_9360,PROTEIN
N_9361,PROTEIN
N_9362,PROTEIN
N_9363,PROTEIN
N_9364,PROTEIN
N_9365,PROTEIN
N_9366,PROTEIN
N_9367,PROTEIN
N_9368,PROTEIN
N_9369,PROTEIN
N_9370,PROTEIN
N_9371,PROTEIN
N_9372,PROTEIN
N_9373,PROTEIN
N_9374,PROTEIN
N_9375,PROTEIN
N_9376,PROTEIN
N_9377,PROTEIN
N_9378,PROTEIN
N_9379,PROTEIN
N_9380,PROTEIN
N_9381,PROTEIN
N_9382,PROTEIN
N_9383,PROTEIN
N_9384,PROTEIN
N_9385,PROTEIN
N_9386,PROTEIN
N_9387,PROTEIN
N_9388,PROTEIN
N_9389,PROTEIN
N_9390,PROTEIN
N_9391,PROTEIN
N_9392,PROTEIN
N_9393,PROTEIN
N_9394,PROTEIN
N_9395,PROTEIN
N_9396,PROTEIN
N_9397,PROTEIN
N_9398,PROTEIN
N_9399,PROTEIN
N_9400,PROTEIN
N_9401,PROTEIN
N_9402,PROTEIN
